pair_index,pair_type,matches,num_matches,max_phrase_len,max_phrase_example,passes_echo,poem_id,subject,with_brown_rules,prompt_type
21,adjacent,,0,0,,False,42,humor & satire,True,figurative
22,first_last,,0,1,the,False,42,humor & satire,True,figurative
0,adjacent,,0,1,a,False,43,humor & satire,True,specific
1,adjacent,,0,0,,False,43,humor & satire,True,specific
2,adjacent,,0,0,,False,43,humor & satire,True,specific
3,adjacent,,0,0,,False,43,humor & satire,True,specific
4,adjacent,,0,0,,False,43,humor & satire,True,specific
5,adjacent,,0,0,,False,43,humor & satire,True,specific
6,adjacent,,0,0,,False,43,humor & satire,True,specific
7,adjacent,,0,0,,False,43,humor & satire,True,specific
8,adjacent,,0,0,,False,43,humor & satire,True,specific
9,adjacent,,0,0,,False,43,humor & satire,True,specific
10,adjacent,,0,0,,False,43,humor & satire,True,specific
11,adjacent,,0,1,’s,False,43,humor & satire,True,specific
12,adjacent,,0,0,,False,43,humor & satire,True,specific
13,adjacent,,0,0,,False,43,humor & satire,True,specific
14,adjacent,,0,1,’s,False,43,humor & satire,True,specific
15,adjacent,,0,1,’s,False,43,humor & satire,True,specific
16,adjacent,,0,1,’s,False,43,humor & satire,True,specific
17,adjacent,,0,1,’s,False,43,humor & satire,True,specific
18,adjacent,,0,0,,False,43,humor & satire,True,specific
19,first_last,,0,0,,False,43,humor & satire,True,specific
0,adjacent,,0,0,,False,44,indoor activities,True,general
1,adjacent,,0,0,,False,44,indoor activities,True,general
2,adjacent,,0,0,,False,44,indoor activities,True,general
3,adjacent,,0,1,a,False,44,indoor activities,True,general
4,adjacent,,0,1,the,False,44,indoor activities,True,general
5,adjacent,,0,1,of,False,44,indoor activities,True,general
6,adjacent,,0,0,,False,44,indoor activities,True,general
7,adjacent,,0,0,,False,44,indoor activities,True,general
8,adjacent,,0,0,,False,44,indoor activities,True,general
9,adjacent,,0,0,,False,44,indoor activities,True,general
10,adjacent,,0,1,a,False,44,indoor activities,True,general
11,adjacent,,0,0,,False,44,indoor activities,True,general
12,adjacent,,0,0,,False,44,indoor activities,True,general
13,adjacent,,0,0,,False,44,indoor activities,True,general
14,first_last,,0,1,the,False,44,indoor activities,True,general
0,adjacent,,0,0,,False,45,indoor activities,True,figurative
1,adjacent,,0,1,a,False,45,indoor activities,True,figurative
2,adjacent,,0,1,a,False,45,indoor activities,True,figurative
3,adjacent,scribble,1,1,scribbles,True,45,indoor activities,True,figurative
4,adjacent,,0,0,,False,45,indoor activities,True,figurative
5,adjacent,,0,0,,False,45,indoor activities,True,figurative
6,adjacent,,0,0,,False,45,indoor activities,True,figurative
7,adjacent,,0,1,the,False,45,indoor activities,True,figurative
8,adjacent,,0,1,the,False,45,indoor activities,True,figurative
9,adjacent,,0,0,,False,45,indoor activities,True,figurative
10,adjacent,,0,1,a,False,45,indoor activities,True,figurative
11,adjacent,,0,0,,False,45,indoor activities,True,figurative
12,adjacent,,0,1,the,False,45,indoor activities,True,figurative
13,adjacent,,0,1,a,False,45,indoor activities,True,figurative
14,adjacent,,0,0,,False,45,indoor activities,True,figurative
15,adjacent,day,1,1,and,True,45,indoor activities,True,figurative
16,adjacent,,0,1,and,False,45,indoor activities,True,figurative
17,first_last,,0,0,,False,45,indoor activities,True,figurative
0,adjacent,,0,0,,False,46,indoor activities,True,specific
1,adjacent,,0,1,a,False,46,indoor activities,True,specific
2,adjacent,,0,1,in,False,46,indoor activities,True,specific
3,adjacent,,0,1,in,False,46,indoor activities,True,specific
4,adjacent,,0,1,the,False,46,indoor activities,True,specific
5,adjacent,,0,1,a,False,46,indoor activities,True,specific
6,adjacent,,0,1,a,False,46,indoor activities,True,specific
7,adjacent,,0,1,a,False,46,indoor activities,True,specific
8,adjacent,,0,0,,False,46,indoor activities,True,specific
9,adjacent,,0,0,,False,46,indoor activities,True,specific
10,adjacent,,0,0,,False,46,indoor activities,True,specific
11,adjacent,,0,0,,False,46,indoor activities,True,specific
12,adjacent,,0,0,,False,46,indoor activities,True,specific
13,adjacent,,0,0,,False,46,indoor activities,True,specific
14,adjacent,,0,1,in,False,46,indoor activities,True,specific
15,adjacent,,0,0,,False,46,indoor activities,True,specific
16,adjacent,softly,1,1,a,True,46,indoor activities,True,specific
17,first_last,,0,0,,False,46,indoor activities,True,specific
0,adjacent,,0,0,,False,47,life choices,True,general
1,adjacent,,0,0,,False,47,life choices,True,general
2,adjacent,,0,0,,False,47,life choices,True,general
3,adjacent,i,1,1,i,True,47,life choices,True,general
4,adjacent,i,1,1,i,True,47,life choices,True,general
5,adjacent,,0,0,,False,47,life choices,True,general
6,adjacent,,0,0,,False,47,life choices,True,general
7,adjacent,i,1,1,i,True,47,life choices,True,general
8,adjacent,i,1,0,,True,47,life choices,True,general
9,adjacent,,0,1,the,False,47,life choices,True,general
10,adjacent,,0,0,,False,47,life choices,True,general
11,adjacent,i,1,1,i,True,47,life choices,True,general
12,adjacent,i,1,1,i,True,47,life choices,True,general
13,first_last,,0,0,,False,47,life choices,True,general
0,adjacent,,0,0,,False,48,life choices,True,figurative
1,adjacent,,0,0,,False,48,life choices,True,figurative
2,adjacent,,0,0,,False,48,life choices,True,figurative
3,adjacent,,0,1,might,False,48,life choices,True,figurative
4,adjacent,,0,0,,False,48,life choices,True,figurative
5,adjacent,,0,1,a,False,48,life choices,True,figurative
6,adjacent,,0,0,,False,48,life choices,True,figurative
7,adjacent,,0,0,,False,48,life choices,True,figurative
8,adjacent,,0,1,the,False,48,life choices,True,figurative
9,adjacent,,0,1,the,False,48,life choices,True,figurative
10,adjacent,,0,0,,False,48,life choices,True,figurative
11,adjacent,,0,0,,False,48,life choices,True,figurative
12,adjacent,,0,0,,False,48,life choices,True,figurative
13,adjacent,,0,0,,False,48,life choices,True,figurative
14,adjacent,,0,1,the,False,48,life choices,True,figurative
15,first_last,,0,0,,False,48,life choices,True,figurative
0,adjacent,,0,1,the,False,49,life choices,True,specific
1,adjacent,"call, case, light, my, tonight, what",6,12,what if the light in the other case called my name tonight,True,49,life choices,True,specific
2,adjacent,light,1,1,light,True,49,life choices,True,specific
3,adjacent,choice,1,0,,True,49,life choices,True,specific
4,adjacent,"choice, hide, what, you",4,14,a choice is not just what you see but what you can not hide,True,49,life choices,True,specific
5,adjacent,,0,1,a,False,49,life choices,True,specific
6,adjacent,question,1,2,a question,True,49,life choices,True,specific
7,adjacent,"coin, heavy, linger, my, palm, question",6,10,a question lingered heavy as a coin in my palm,True,49,life choices,True,specific
8,adjacent,,0,0,,False,49,life choices,True,specific
9,adjacent,i,1,2,do i,True,49,life choices,True,specific
10,adjacent,"begin, dream, i, path, walk",5,12,do i walk the path or dream the path not yet begun,True,49,life choices,True,specific
11,adjacent,i,1,1,the,True,49,life choices,True,specific
12,adjacent,"briefcase, i",2,2,the briefcase,True,49,life choices,True,specific
13,first_last,"briefcase, heavy, hold, i, it, path, sit, tight, unclear",9,11,the briefcase sits heavy path unclear still i hold it tight,True,49,life choices,True,specific
0,adjacent,,0,0,,False,50,lgbtq+,True,general
1,adjacent,bend,1,1,bends,True,50,lgbtq+,True,general
2,adjacent,,0,0,,False,50,lgbtq+,True,general
3,adjacent,,0,1,the,False,50,lgbtq+,True,general
4,adjacent,,0,0,,False,50,lgbtq+,True,general
5,adjacent,,0,0,,False,50,lgbtq+,True,general
6,adjacent,,0,0,,False,50,lgbtq+,True,general
7,adjacent,,0,1,in,False,50,lgbtq+,True,general
8,adjacent,,0,0,,False,50,lgbtq+,True,general
9,adjacent,,0,1,the,False,50,lgbtq+,True,general
10,adjacent,,0,0,,False,50,lgbtq+,True,general
11,first_last,,0,1,’s,False,50,lgbtq+,True,general
0,adjacent,,0,0,,False,51,lgbtq+,True,figurative
1,adjacent,,0,0,,False,51,lgbtq+,True,figurative
2,adjacent,,0,1,in,False,51,lgbtq+,True,figurative
3,adjacent,,0,0,,False,51,lgbtq+,True,figurative
4,adjacent,,0,0,,False,51,lgbtq+,True,figurative
5,adjacent,,0,0,,False,51,lgbtq+,True,figurative
6,adjacent,,0,0,,False,51,lgbtq+,True,figurative
7,adjacent,,0,0,,False,51,lgbtq+,True,figurative
8,adjacent,,0,0,,False,51,lgbtq+,True,figurative
9,adjacent,,0,0,,False,51,lgbtq+,True,figurative
10,adjacent,,0,0,,False,51,lgbtq+,True,figurative
11,adjacent,,0,0,,False,51,lgbtq+,True,figurative
12,adjacent,,0,0,,False,51,lgbtq+,True,figurative
13,adjacent,,0,0,,False,51,lgbtq+,True,figurative
14,adjacent,,0,0,,False,51,lgbtq+,True,figurative
15,adjacent,,0,0,,False,51,lgbtq+,True,figurative
16,adjacent,,0,0,,False,51,lgbtq+,True,figurative
17,adjacent,,0,0,,False,51,lgbtq+,True,figurative
18,adjacent,,0,1,the,False,51,lgbtq+,True,figurative
19,first_last,,0,1,the,False,51,lgbtq+,True,figurative
0,adjacent,,0,1,the,False,52,living,True,figurative
1,adjacent,,0,1,the,False,52,living,True,figurative
2,adjacent,,0,0,,False,52,living,True,figurative
3,adjacent,,0,0,,False,52,living,True,figurative
4,adjacent,,0,0,,False,52,living,True,figurative
5,adjacent,,0,0,,False,52,living,True,figurative
6,adjacent,,0,0,,False,52,living,True,figurative
7,adjacent,,0,0,,False,52,living,True,figurative
8,adjacent,,0,0,,False,52,living,True,figurative
9,adjacent,,0,0,,False,52,living,True,figurative
10,adjacent,,0,0,,False,52,living,True,figurative
11,adjacent,,0,0,,False,52,living,True,figurative
12,adjacent,,0,1,a,False,52,living,True,figurative
13,adjacent,,0,0,,False,52,living,True,figurative
14,adjacent,,0,0,,False,52,living,True,figurative
15,adjacent,i,1,1,i,True,52,living,True,figurative
16,adjacent,i,1,1,i,True,52,living,True,figurative
17,adjacent,,0,0,,False,52,living,True,figurative
18,adjacent,,0,0,,False,52,living,True,figurative
19,adjacent,,0,1,and,False,52,living,True,figurative
20,adjacent,,0,1,and,False,52,living,True,figurative
21,first_last,,0,1,the,False,52,living,True,figurative
0,adjacent,,0,0,,False,53,living,True,specific
1,adjacent,,0,0,,False,53,living,True,specific
2,adjacent,,0,1,a,False,53,living,True,specific
3,adjacent,,0,0,,False,53,living,True,specific
4,adjacent,,0,0,,False,53,living,True,specific
5,adjacent,,0,1,on,False,53,living,True,specific
6,adjacent,,0,0,,False,53,living,True,specific
7,adjacent,,0,0,,False,53,living,True,specific
8,adjacent,,0,1,the,False,53,living,True,specific
9,adjacent,,0,0,,False,53,living,True,specific
10,adjacent,,0,0,,False,53,living,True,specific
11,adjacent,i,1,1,i,True,53,living,True,specific
12,adjacent,,0,0,,False,53,living,True,specific
13,adjacent,,0,0,,False,53,living,True,specific
14,adjacent,,0,0,,False,53,living,True,specific
15,adjacent,,0,0,,False,53,living,True,specific
16,adjacent,,0,0,,False,53,living,True,specific
17,adjacent,,0,1,’s,False,53,living,True,specific
18,adjacent,,0,1,a,False,53,living,True,specific
19,adjacent,,0,0,,False,53,living,True,specific
20,adjacent,,0,0,,False,53,living,True,specific
21,adjacent,,0,1,the,False,53,living,True,specific
22,adjacent,,0,0,,False,53,living,True,specific
23,first_last,,0,0,,False,53,living,True,specific
0,adjacent,,0,0,,False,54,love,True,general
1,adjacent,,0,0,,False,54,love,True,general
2,adjacent,,0,0,,False,54,love,True,general
3,adjacent,hope,1,1,hope,True,54,love,True,general
4,adjacent,,0,1,’s,False,54,love,True,general
5,adjacent,,0,1,a,False,54,love,True,general
6,adjacent,,0,0,,False,54,love,True,general
7,adjacent,,0,0,,False,54,love,True,general
8,adjacent,,0,0,,False,54,love,True,general
9,adjacent,,0,0,,False,54,love,True,general
10,adjacent,,0,0,,False,54,love,True,general
11,adjacent,,0,0,,False,54,love,True,general
12,adjacent,,0,0,,False,54,love,True,general
13,adjacent,,0,0,,False,54,love,True,general
14,adjacent,face,1,1,the,True,54,love,True,general
15,adjacent,,0,1,’s,False,54,love,True,general
16,adjacent,,0,0,,False,54,love,True,general
17,adjacent,,0,0,,False,54,love,True,general
18,adjacent,,0,0,,False,54,love,True,general
19,adjacent,,0,1,the,False,54,love,True,general
20,adjacent,,0,1,a,False,54,love,True,general
21,adjacent,,0,1,a,False,54,love,True,general
22,adjacent,,0,1,the,False,54,love,True,general
23,adjacent,,0,2,in the,True,54,love,True,general
24,adjacent,,0,1,the,False,54,love,True,general
25,adjacent,,0,2,the same,True,54,love,True,general
26,adjacent,,0,1,in,False,54,love,True,general
27,first_last,,0,0,,False,54,love,True,general
0,adjacent,,0,0,,False,55,love,True,figurative
1,adjacent,,0,0,,False,55,love,True,figurative
2,adjacent,,0,0,,False,55,love,True,figurative
3,adjacent,rain,1,1,rain,True,55,love,True,figurative
4,adjacent,,0,0,,False,55,love,True,figurative
5,adjacent,,0,0,,False,55,love,True,figurative
6,adjacent,,0,0,,False,55,love,True,figurative
7,adjacent,,0,0,,False,55,love,True,figurative
8,adjacent,,0,0,,False,55,love,True,figurative
9,adjacent,,0,0,,False,55,love,True,figurative
10,adjacent,,0,0,,False,55,love,True,figurative
11,adjacent,,0,1,the,False,55,love,True,figurative
12,adjacent,,0,1,the,False,55,love,True,figurative
13,adjacent,,0,1,’s,False,55,love,True,figurative
14,adjacent,,0,0,,False,55,love,True,figurative
15,adjacent,i,1,1,i,True,55,love,True,figurative
16,adjacent,,0,0,,False,55,love,True,figurative
17,adjacent,,0,0,,False,55,love,True,figurative
18,adjacent,,0,1,’s,False,55,love,True,figurative
19,adjacent,,0,1,’s,False,55,love,True,figurative
20,adjacent,,0,0,,False,55,love,True,figurative
21,adjacent,,0,1,a,False,55,love,True,figurative
22,adjacent,,0,0,,False,55,love,True,figurative
23,adjacent,,0,0,,False,55,love,True,figurative
24,adjacent,,0,0,,False,55,love,True,figurative
25,first_last,,0,0,,False,55,love,True,figurative
0,adjacent,,0,0,,False,56,love,True,specific
1,adjacent,,0,0,,False,56,love,True,specific
2,adjacent,,0,0,,False,56,love,True,specific
3,adjacent,page,1,1,the,True,56,love,True,specific
4,adjacent,,0,0,,False,56,love,True,specific
5,adjacent,,0,1,a,False,56,love,True,specific
6,adjacent,,0,0,,False,56,love,True,specific
7,adjacent,,0,1,in,False,56,love,True,specific
8,adjacent,,0,0,,False,56,love,True,specific
9,adjacent,,0,0,,False,56,love,True,specific
10,adjacent,,0,0,,False,56,love,True,specific
11,adjacent,,0,0,,False,56,love,True,specific
12,adjacent,"echo, half, linger, love, remember",5,6,love ’s echo lingers half remembered,True,56,love,True,specific
13,first_last,,0,0,,False,56,love,True,specific
0,adjacent,,0,0,,False,57,love death avoidance,True,general
1,adjacent,,0,1,of,False,57,love death avoidance,True,general
2,adjacent,,0,1,and,False,57,love death avoidance,True,general
3,adjacent,,0,0,,False,57,love death avoidance,True,general
4,adjacent,,0,0,,False,57,love death avoidance,True,general
5,adjacent,,0,0,,False,57,love death avoidance,True,general
6,adjacent,mask,1,1,mask,True,57,love death avoidance,True,general
7,adjacent,,0,0,,False,57,love death avoidance,True,general
8,adjacent,,0,1,a,False,57,love death avoidance,True,general
9,adjacent,room,1,1,the,True,57,love death avoidance,True,general
10,adjacent,,0,1,of,False,57,love death avoidance,True,general
11,adjacent,,0,0,,False,57,love death avoidance,True,general
12,adjacent,,0,0,,False,57,love death avoidance,True,general
13,adjacent,,0,0,,False,57,love death avoidance,True,general
14,adjacent,,0,1,a,False,57,love death avoidance,True,general
15,adjacent,,0,1,with,False,57,love death avoidance,True,general
16,adjacent,,0,0,,False,57,love death avoidance,True,general
17,adjacent,our,1,1,our,True,57,love death avoidance,True,general
18,adjacent,,0,0,,False,57,love death avoidance,True,general
19,adjacent,,0,0,,False,57,love death avoidance,True,general
20,adjacent,love,1,1,love,True,57,love death avoidance,True,general
21,adjacent,,0,0,,False,57,love death avoidance,True,general
22,adjacent,,0,0,,False,57,love death avoidance,True,general
23,first_last,love,1,1,love,True,57,love death avoidance,True,general
0,adjacent,,0,0,,False,58,love death avoidance,True,figurative
1,adjacent,,0,1,where,False,58,love death avoidance,True,figurative
2,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
3,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
4,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
5,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
6,adjacent,,0,0,,False,58,love death avoidance,True,figurative
7,adjacent,,0,0,,False,58,love death avoidance,True,figurative
8,adjacent,,0,0,,False,58,love death avoidance,True,figurative
9,adjacent,,0,0,,False,58,love death avoidance,True,figurative
10,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
11,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
12,adjacent,,0,1,is,False,58,love death avoidance,True,figurative
13,adjacent,,0,1,the,False,58,love death avoidance,True,figurative
14,adjacent,i,1,1,a,True,58,love death avoidance,True,figurative
15,adjacent,i,1,0,,True,58,love death avoidance,True,figurative
16,adjacent,i,1,0,,True,58,love death avoidance,True,figurative
17,adjacent,,0,1,a,False,58,love death avoidance,True,figurative
18,adjacent,,0,0,,False,58,love death avoidance,True,figurative
19,adjacent,i,1,1,i,True,58,love death avoidance,True,figurative
20,adjacent,i,1,1,i,True,58,love death avoidance,True,figurative
21,first_last,,0,1,a,False,58,love death avoidance,True,figurative
0,adjacent,,0,0,,False,59,memory & nostalgia,True,general
1,adjacent,,0,0,,False,59,memory & nostalgia,True,general
2,adjacent,,0,1,’s,False,59,memory & nostalgia,True,general
3,adjacent,,0,0,,False,59,memory & nostalgia,True,general
4,adjacent,,0,0,,False,59,memory & nostalgia,True,general
5,adjacent,,0,1,a,False,59,memory & nostalgia,True,general
6,adjacent,,0,0,,False,59,memory & nostalgia,True,general
7,adjacent,,0,1,’s,False,59,memory & nostalgia,True,general
8,adjacent,,0,0,,False,59,memory & nostalgia,True,general
9,adjacent,,0,1,was,False,59,memory & nostalgia,True,general
10,adjacent,i,1,1,i,True,59,memory & nostalgia,True,general
11,adjacent,i,1,1,the,True,59,memory & nostalgia,True,general
12,adjacent,,0,1,the,False,59,memory & nostalgia,True,general
13,first_last,,0,1,the,False,59,memory & nostalgia,True,general
0,adjacent,,0,1,the,False,60,memory & nostalgia,True,figurative
1,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
2,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
3,adjacent,echo,1,1,echoes,True,60,memory & nostalgia,True,figurative
4,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
5,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
6,adjacent,"shadow, what",2,1,what,True,60,memory & nostalgia,True,figurative
7,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
8,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
9,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
10,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
11,adjacent,slow,1,1,slow,True,60,memory & nostalgia,True,figurative
12,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
13,adjacent,,0,0,,False,60,memory & nostalgia,True,figurative
14,adjacent,,0,1,the,False,60,memory & nostalgia,True,figurative
15,adjacent,we,1,1,we,True,60,memory & nostalgia,True,figurative
16,adjacent,,0,1,was,False,60,memory & nostalgia,True,figurative
17,first_last,,0,1,the,False,60,memory & nostalgia,True,figurative
0,adjacent,blue,1,1,blue,True,61,memory & nostalgia,True,specific
1,adjacent,"gold, memory",2,1,gold,True,61,memory & nostalgia,True,specific
2,adjacent,"glass, old",2,1,glass,True,61,memory & nostalgia,True,specific
3,adjacent,,0,0,,False,61,memory & nostalgia,True,specific
4,adjacent,story,1,0,,True,61,memory & nostalgia,True,specific
5,adjacent,echo,1,0,,True,61,memory & nostalgia,True,specific
6,adjacent,sigh,1,1,sighs,True,61,memory & nostalgia,True,specific
7,adjacent,,0,1,but,False,61,memory & nostalgia,True,specific
8,adjacent,near,1,1,the,True,61,memory & nostalgia,True,specific
9,adjacent,,0,1,here,False,61,memory & nostalgia,True,specific
10,adjacent,,0,0,,False,61,memory & nostalgia,True,specific
11,adjacent,plea,1,1,plea,True,61,memory & nostalgia,True,specific
12,adjacent,"mirror, reveal",2,2,the mirror,True,61,memory & nostalgia,True,specific
13,first_last,mirror,1,1,mirror,True,61,memory & nostalgia,True,specific
0,adjacent,,0,0,,False,62,men & women,True,general
1,adjacent,,0,0,,False,62,men & women,True,general
2,adjacent,,0,0,,False,62,men & women,True,general
3,adjacent,,0,0,,False,62,men & women,True,general
4,adjacent,,0,1,the,False,62,men & women,True,general
5,adjacent,,0,1,the,False,62,men & women,True,general
6,adjacent,,0,1,the,False,62,men & women,True,general
7,adjacent,,0,1,a,False,62,men & women,True,general
8,adjacent,,0,1,a,False,62,men & women,True,general
9,adjacent,,0,0,,False,62,men & women,True,general
10,adjacent,,0,0,,False,62,men & women,True,general
11,adjacent,,0,0,,False,62,men & women,True,general
12,adjacent,,0,1,the,False,62,men & women,True,general
13,adjacent,,0,1,the,False,62,men & women,True,general
14,adjacent,,0,0,,False,62,men & women,True,general
15,adjacent,,0,0,,False,62,men & women,True,general
16,adjacent,,0,1,the,False,62,men & women,True,general
17,adjacent,,0,1,the,False,62,men & women,True,general
18,first_last,"collide, dance, shadow, world",4,7,shadows dance where the two worlds collide,True,62,men & women,True,general
0,adjacent,,0,0,,False,63,men & women,True,figurative
1,adjacent,,0,0,,False,63,men & women,True,figurative
2,adjacent,,0,1,in,False,63,men & women,True,figurative
3,adjacent,,0,1,the,False,63,men & women,True,figurative
4,adjacent,,0,1,the,False,63,men & women,True,figurative
5,adjacent,,0,1,a,False,63,men & women,True,figurative
6,adjacent,,0,0,,False,63,men & women,True,figurative
7,adjacent,,0,0,,False,63,men & women,True,figurative
8,adjacent,,0,0,,False,63,men & women,True,figurative
9,adjacent,her,1,1,her,True,63,men & women,True,figurative
10,adjacent,,0,0,,False,63,men & women,True,figurative
11,adjacent,,0,0,,False,63,men & women,True,figurative
12,adjacent,,0,0,,False,63,men & women,True,figurative
13,adjacent,,0,0,,False,63,men & women,True,figurative
14,adjacent,we,1,1,in,True,63,men & women,True,figurative
15,adjacent,,0,1,in,False,63,men & women,True,figurative
16,adjacent,,0,2,in the,True,63,men & women,True,figurative
17,adjacent,,0,1,the,False,63,men & women,True,figurative
18,adjacent,we,1,1,we,True,63,men & women,True,figurative
19,adjacent,,0,1,the,False,63,men & women,True,figurative
20,adjacent,,0,1,the,False,63,men & women,True,figurative
21,adjacent,,0,0,,False,63,men & women,True,figurative
22,adjacent,,0,0,,False,63,men & women,True,figurative
23,adjacent,,0,0,,False,63,men & women,True,figurative
24,adjacent,,0,0,,False,63,men & women,True,figurative
25,adjacent,,0,0,,False,63,men & women,True,figurative
26,first_last,"dark, midnight, silent, tide",4,7,dark as midnight silent as the tide,True,63,men & women,True,figurative
0,adjacent,,0,0,,False,64,men & women,True,specific
1,adjacent,,0,0,,False,64,men & women,True,specific
2,adjacent,,0,0,,False,64,men & women,True,specific
3,adjacent,,0,0,,False,64,men & women,True,specific
4,adjacent,,0,0,,False,64,men & women,True,specific
5,adjacent,,0,1,a,False,64,men & women,True,specific
6,adjacent,,0,0,,False,64,men & women,True,specific
7,adjacent,,0,0,,False,64,men & women,True,specific
8,adjacent,,0,0,,False,64,men & women,True,specific
9,adjacent,,0,0,,False,64,men & women,True,specific
10,adjacent,,0,0,,False,64,men & women,True,specific
11,adjacent,,0,0,,False,64,men & women,True,specific
12,adjacent,,0,0,,False,64,men & women,True,specific
13,adjacent,,0,0,,False,64,men & women,True,specific
14,adjacent,,0,1,the,False,64,men & women,True,specific
15,adjacent,,0,1,the,False,64,men & women,True,specific
16,adjacent,,0,0,,False,64,men & women,True,specific
17,adjacent,,0,0,,False,64,men & women,True,specific
18,adjacent,time,1,1,time,True,64,men & women,True,specific
19,first_last,face,1,1,face,True,64,men & women,True,specific
0,adjacent,,0,1,the,False,65,mythology & folklore,True,general
1,adjacent,,0,0,,False,65,mythology & folklore,True,general
2,adjacent,,0,1,’s,False,65,mythology & folklore,True,general
3,adjacent,echo,1,0,,True,65,mythology & folklore,True,general
4,adjacent,,0,0,,False,65,mythology & folklore,True,general
5,adjacent,,0,0,,False,65,mythology & folklore,True,general
6,adjacent,,0,0,,False,65,mythology & folklore,True,general
7,adjacent,,0,2,in the,True,65,mythology & folklore,True,general
8,adjacent,,0,0,,False,65,mythology & folklore,True,general
9,adjacent,,0,1,’s,False,65,mythology & folklore,True,general
10,adjacent,,0,0,,False,65,mythology & folklore,True,general
11,adjacent,,0,1,the,False,65,mythology & folklore,True,general
12,adjacent,,0,1,the,False,65,mythology & folklore,True,general
13,adjacent,,0,1,the,False,65,mythology & folklore,True,general
14,adjacent,we,1,1,we,True,65,mythology & folklore,True,general
15,adjacent,myth,1,1,myth,True,65,mythology & folklore,True,general
16,first_last,"myth, root, shadowed, soil, twist",5,7,myth roots twist in the shadowed soil,True,65,mythology & folklore,True,general
0,adjacent,,0,1,’s,False,66,mythology & folklore,True,figurative
1,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
2,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
3,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
4,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
5,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
6,adjacent,,0,1,a,False,66,mythology & folklore,True,figurative
7,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
8,adjacent,,0,1,of,False,66,mythology & folklore,True,figurative
9,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
10,adjacent,mist,1,1,in,True,66,mythology & folklore,True,figurative
11,adjacent,,0,1,in,False,66,mythology & folklore,True,figurative
12,adjacent,,0,0,,False,66,mythology & folklore,True,figurative
13,adjacent,,0,1,the,False,66,mythology & folklore,True,figurative
14,adjacent,,0,1,the,False,66,mythology & folklore,True,figurative
15,adjacent,,0,1,the,False,66,mythology & folklore,True,figurative
16,adjacent,,0,1,the,False,66,mythology & folklore,True,figurative
17,first_last,,0,1,’s,False,66,mythology & folklore,True,figurative
0,adjacent,,0,0,,False,67,mythology & folklore,True,specific
1,adjacent,,0,0,,False,67,mythology & folklore,True,specific
2,adjacent,,0,0,,False,67,mythology & folklore,True,specific
3,adjacent,,0,1,name,False,67,mythology & folklore,True,specific
4,adjacent,,0,1,in,False,67,mythology & folklore,True,specific
5,adjacent,fable,1,1,fable,True,67,mythology & folklore,True,specific
6,adjacent,,0,1,the,False,67,mythology & folklore,True,specific
7,adjacent,,0,2,in the,True,67,mythology & folklore,True,specific
8,adjacent,,0,1,the,False,67,mythology & folklore,True,specific
9,adjacent,,0,1,the,False,67,mythology & folklore,True,specific
10,adjacent,,0,0,,False,67,mythology & folklore,True,specific
11,adjacent,,0,0,,False,67,mythology & folklore,True,specific
12,adjacent,,0,1,the,False,67,mythology & folklore,True,specific
13,adjacent,,0,1,and,False,67,mythology & folklore,True,specific
14,adjacent,,0,1,and,False,67,mythology & folklore,True,specific
15,first_last,owl,1,1,owl,True,67,mythology & folklore,True,specific
0,adjacent,,0,0,,False,68,nature,True,general
1,adjacent,silent,1,1,silent,True,68,nature,True,general
2,adjacent,,0,0,,False,68,nature,True,general
3,adjacent,,0,0,,False,68,nature,True,general
4,adjacent,,0,0,,False,68,nature,True,general
5,adjacent,,0,1,in,False,68,nature,True,general
6,adjacent,,0,0,,False,68,nature,True,general
7,adjacent,,0,0,,False,68,nature,True,general
8,adjacent,,0,0,,False,68,nature,True,general
9,adjacent,,0,0,,False,68,nature,True,general
10,adjacent,,0,1,and,False,68,nature,True,general
11,adjacent,,0,0,,False,68,nature,True,general
12,adjacent,,0,0,,False,68,nature,True,general
13,adjacent,,0,1,’s,False,68,nature,True,general
14,adjacent,,0,1,the,False,68,nature,True,general
15,adjacent,,0,1,the,False,68,nature,True,general
16,adjacent,,0,0,,False,68,nature,True,general
