pair_index,pair_type,matches,num_matches,max_phrase_len,max_phrase_example,passes_echo,poem_id,subject,with_brown_rules,prompt_type
8,adjacent,,0,0,,False,75,nature,False,general
9,adjacent,,0,1,of,False,75,nature,False,general
10,adjacent,,0,0,,False,75,nature,False,general
11,adjacent,,0,0,,False,75,nature,False,general
12,adjacent,,0,0,,False,75,nature,False,general
13,adjacent,,0,0,,False,75,nature,False,general
14,adjacent,,0,0,,False,75,nature,False,general
15,first_last,,0,0,,False,75,nature,False,general
0,adjacent,,0,1,the,False,76,nature,False,figurative
1,adjacent,,0,1,the,False,76,nature,False,figurative
2,adjacent,,0,0,,False,76,nature,False,figurative
3,adjacent,,0,1,and,False,76,nature,False,figurative
4,adjacent,,0,0,,False,76,nature,False,figurative
5,adjacent,,0,0,,False,76,nature,False,figurative
6,adjacent,,0,0,,False,76,nature,False,figurative
7,adjacent,,0,1,the,False,76,nature,False,figurative
8,adjacent,heart,1,2,in the,True,76,nature,False,figurative
9,adjacent,,0,0,,False,76,nature,False,figurative
10,adjacent,,0,0,,False,76,nature,False,figurative
11,adjacent,,0,0,,False,76,nature,False,figurative
12,adjacent,,0,0,,False,76,nature,False,figurative
13,adjacent,,0,1,in,False,76,nature,False,figurative
14,adjacent,,0,1,in,False,76,nature,False,figurative
15,first_last,,0,1,in,False,76,nature,False,figurative
0,adjacent,,0,1,of,False,77,nature,False,specific
1,adjacent,,0,1,of,False,77,nature,False,specific
2,adjacent,,0,1,of,False,77,nature,False,specific
3,adjacent,,0,1,the,False,77,nature,False,specific
4,adjacent,,0,0,,False,77,nature,False,specific
5,adjacent,,0,0,,False,77,nature,False,specific
6,adjacent,,0,1,of,False,77,nature,False,specific
7,adjacent,,0,1,a,False,77,nature,False,specific
8,adjacent,,0,0,,False,77,nature,False,specific
9,adjacent,,0,1,the,False,77,nature,False,specific
10,adjacent,,0,1,of,False,77,nature,False,specific
11,first_last,,0,1,of,False,77,nature,False,specific
0,adjacent,,0,0,,False,78,power,False,general
1,adjacent,,0,0,,False,78,power,False,general
2,adjacent,,0,0,,False,78,power,False,general
3,adjacent,,0,1,in,False,78,power,False,general
4,adjacent,,0,0,,False,78,power,False,general
5,adjacent,,0,0,,False,78,power,False,general
6,adjacent,,0,0,,False,78,power,False,general
7,adjacent,,0,0,,False,78,power,False,general
8,adjacent,,0,0,,False,78,power,False,general
9,adjacent,,0,1,the,False,78,power,False,general
10,adjacent,,0,0,,False,78,power,False,general
11,adjacent,,0,0,,False,78,power,False,general
12,adjacent,,0,1,in,False,78,power,False,general
13,adjacent,,0,0,,False,78,power,False,general
14,adjacent,,0,0,,False,78,power,False,general
15,first_last,,0,0,,False,78,power,False,general
0,adjacent,,0,0,,False,79,power,False,figurative
1,adjacent,,0,1,the,False,79,power,False,figurative
2,adjacent,,0,0,,False,79,power,False,figurative
3,adjacent,,0,0,,False,79,power,False,figurative
4,adjacent,,0,1,on,False,79,power,False,figurative
5,adjacent,,0,0,,False,79,power,False,figurative
6,adjacent,,0,0,,False,79,power,False,figurative
7,adjacent,,0,0,,False,79,power,False,figurative
8,adjacent,,0,0,,False,79,power,False,figurative
9,adjacent,,0,0,,False,79,power,False,figurative
10,adjacent,,0,1,a,False,79,power,False,figurative
11,adjacent,,0,1,a,False,79,power,False,figurative
12,adjacent,,0,1,in,False,79,power,False,figurative
13,adjacent,,0,1,the,False,79,power,False,figurative
14,adjacent,,0,0,,False,79,power,False,figurative
15,adjacent,,0,0,,False,79,power,False,figurative
16,adjacent,,0,0,,False,79,power,False,figurative
17,adjacent,,0,1,in,False,79,power,False,figurative
18,adjacent,,0,1,in,False,79,power,False,figurative
19,adjacent,,0,0,,False,79,power,False,figurative
20,adjacent,,0,1,a,False,79,power,False,figurative
21,first_last,,0,0,,False,79,power,False,figurative
0,adjacent,,0,0,,False,80,power,False,specific
1,adjacent,,0,0,,False,80,power,False,specific
2,adjacent,,0,0,,False,80,power,False,specific
3,adjacent,,0,0,,False,80,power,False,specific
4,adjacent,heart,1,0,,True,80,power,False,specific
5,adjacent,,0,0,,False,80,power,False,specific
6,adjacent,,0,1,of,False,80,power,False,specific
7,adjacent,,0,0,,False,80,power,False,specific
8,adjacent,,0,1,the,False,80,power,False,specific
9,adjacent,,0,1,to,False,80,power,False,specific
10,adjacent,,0,0,,False,80,power,False,specific
11,adjacent,,0,0,,False,80,power,False,specific
12,adjacent,,0,1,the,False,80,power,False,specific
13,adjacent,,0,0,,False,80,power,False,specific
14,adjacent,,0,0,,False,80,power,False,specific
15,adjacent,,0,0,,False,80,power,False,specific
16,adjacent,they,1,1,they,True,80,power,False,specific
17,adjacent,,0,1,and,False,80,power,False,specific
18,adjacent,,0,1,and,False,80,power,False,specific
19,first_last,,0,0,,False,80,power,False,specific
0,adjacent,,0,0,,False,81,poetry & poets,False,general
1,adjacent,,0,0,,False,81,poetry & poets,False,general
2,adjacent,,0,0,,False,81,poetry & poets,False,general
3,adjacent,,0,1,a,False,81,poetry & poets,False,general
4,adjacent,,0,1,the,False,81,poetry & poets,False,general
5,adjacent,,0,1,the,False,81,poetry & poets,False,general
6,adjacent,,0,0,,False,81,poetry & poets,False,general
7,adjacent,,0,0,,False,81,poetry & poets,False,general
8,adjacent,,0,0,,False,81,poetry & poets,False,general
9,adjacent,,0,0,,False,81,poetry & poets,False,general
10,adjacent,we,1,1,we,True,81,poetry & poets,False,general
11,adjacent,,0,1,the,False,81,poetry & poets,False,general
12,adjacent,,0,1,of,False,81,poetry & poets,False,general
13,adjacent,,0,0,,False,81,poetry & poets,False,general
14,adjacent,,0,0,,False,81,poetry & poets,False,general
15,first_last,,0,1,in,False,81,poetry & poets,False,general
0,adjacent,,0,0,,False,82,poetry & poets,False,figurative
1,adjacent,,0,0,,False,82,poetry & poets,False,figurative
2,adjacent,,0,0,,False,82,poetry & poets,False,figurative
3,adjacent,,0,0,,False,82,poetry & poets,False,figurative
4,adjacent,,0,0,,False,82,poetry & poets,False,figurative
5,adjacent,,0,1,to,False,82,poetry & poets,False,figurative
6,adjacent,,0,0,,False,82,poetry & poets,False,figurative
7,adjacent,,0,0,,False,82,poetry & poets,False,figurative
8,adjacent,,0,0,,False,82,poetry & poets,False,figurative
9,adjacent,,0,1,a,False,82,poetry & poets,False,figurative
10,adjacent,,0,1,of,False,82,poetry & poets,False,figurative
11,adjacent,,0,0,,False,82,poetry & poets,False,figurative
12,adjacent,,0,0,,False,82,poetry & poets,False,figurative
13,adjacent,,0,0,,False,82,poetry & poets,False,figurative
14,adjacent,,0,0,,False,82,poetry & poets,False,figurative
15,first_last,,0,1,in,False,82,poetry & poets,False,figurative
0,adjacent,,0,1,the,False,83,poetry & poets,False,specific
1,adjacent,,0,0,,False,83,poetry & poets,False,specific
2,adjacent,,0,0,,False,83,poetry & poets,False,specific
3,adjacent,,0,0,,False,83,poetry & poets,False,specific
4,adjacent,,0,0,,False,83,poetry & poets,False,specific
5,adjacent,,0,0,,False,83,poetry & poets,False,specific
6,adjacent,,0,0,,False,83,poetry & poets,False,specific
7,adjacent,,0,1,the,False,83,poetry & poets,False,specific
8,adjacent,,0,1,the,False,83,poetry & poets,False,specific
9,adjacent,,0,0,,False,83,poetry & poets,False,specific
10,adjacent,,0,1,in,False,83,poetry & poets,False,specific
11,adjacent,,0,0,,False,83,poetry & poets,False,specific
12,adjacent,,0,1,the,False,83,poetry & poets,False,specific
13,adjacent,,0,1,the,False,83,poetry & poets,False,specific
14,adjacent,,0,1,the,False,83,poetry & poets,False,specific
15,adjacent,they,1,1,they,True,83,poetry & poets,False,specific
16,adjacent,we,1,1,the,True,83,poetry & poets,False,specific
17,adjacent,,0,1,in,False,83,poetry & poets,False,specific
18,adjacent,,0,1,the,False,83,poetry & poets,False,specific
19,first_last,,0,1,the,False,83,poetry & poets,False,specific
0,adjacent,,0,0,,False,84,race & ethnicity,False,general
1,adjacent,,0,0,,False,84,race & ethnicity,False,general
2,adjacent,,0,0,,False,84,race & ethnicity,False,general
3,adjacent,,0,0,,False,84,race & ethnicity,False,general
4,adjacent,,0,0,,False,84,race & ethnicity,False,general
5,adjacent,,0,0,,False,84,race & ethnicity,False,general
6,adjacent,,0,0,,False,84,race & ethnicity,False,general
7,adjacent,,0,0,,False,84,race & ethnicity,False,general
8,adjacent,we,1,1,we,True,84,race & ethnicity,False,general
9,adjacent,,0,0,,False,84,race & ethnicity,False,general
10,adjacent,,0,0,,False,84,race & ethnicity,False,general
11,adjacent,,0,1,a,False,84,race & ethnicity,False,general
12,adjacent,,0,0,,False,84,race & ethnicity,False,general
13,adjacent,we,1,1,we,True,84,race & ethnicity,False,general
14,adjacent,we,1,1,we,True,84,race & ethnicity,False,general
15,adjacent,we,1,0,,True,84,race & ethnicity,False,general
16,adjacent,we,1,0,,True,84,race & ethnicity,False,general
17,adjacent,,0,1,the,False,84,race & ethnicity,False,general
18,adjacent,,0,1,the,False,84,race & ethnicity,False,general
19,adjacent,,0,0,,False,84,race & ethnicity,False,general
20,adjacent,we,1,1,we,True,84,race & ethnicity,False,general
21,first_last,we,1,1,in,True,84,race & ethnicity,False,general
0,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
1,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
2,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
3,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
4,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
5,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
6,adjacent,,0,1,the,False,85,race & ethnicity,False,figurative
7,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
8,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
9,adjacent,shared,1,1,a,True,85,race & ethnicity,False,figurative
10,adjacent,,0,1,every,False,85,race & ethnicity,False,figurative
11,adjacent,,0,0,,False,85,race & ethnicity,False,figurative
12,adjacent,we,1,1,we,True,85,race & ethnicity,False,figurative
13,adjacent,we,1,1,we,True,85,race & ethnicity,False,figurative
14,adjacent,we,1,1,we,True,85,race & ethnicity,False,figurative
15,first_last,"our, we",2,1,in,True,85,race & ethnicity,False,figurative
0,adjacent,,0,0,,False,86,race & ethnicity,False,specific
1,adjacent,,0,0,,False,86,race & ethnicity,False,specific
2,adjacent,,0,1,a,False,86,race & ethnicity,False,specific
3,adjacent,,0,0,,False,86,race & ethnicity,False,specific
4,adjacent,,0,0,,False,86,race & ethnicity,False,specific
5,adjacent,,0,1,of,False,86,race & ethnicity,False,specific
6,adjacent,,0,1,'s,False,86,race & ethnicity,False,specific
7,adjacent,,0,1,of,False,86,race & ethnicity,False,specific
8,adjacent,,0,0,,False,86,race & ethnicity,False,specific
9,adjacent,,0,0,,False,86,race & ethnicity,False,specific
10,adjacent,,0,0,,False,86,race & ethnicity,False,specific
11,adjacent,,0,0,,False,86,race & ethnicity,False,specific
12,adjacent,,0,1,in,False,86,race & ethnicity,False,specific
13,adjacent,,0,1,a,False,86,race & ethnicity,False,specific
14,adjacent,,0,1,in,False,86,race & ethnicity,False,specific
15,first_last,,0,1,in,False,86,race & ethnicity,False,specific
0,adjacent,we,1,1,we,True,87,relationships,False,general
1,adjacent,,0,0,,False,87,relationships,False,general
2,adjacent,,0,1,in,False,87,relationships,False,general
3,adjacent,,0,0,,False,87,relationships,False,general
4,adjacent,,0,0,,False,87,relationships,False,general
5,adjacent,,0,0,,False,87,relationships,False,general
6,adjacent,,0,1,in,False,87,relationships,False,general
7,adjacent,,0,0,,False,87,relationships,False,general
8,adjacent,,0,0,,False,87,relationships,False,general
9,adjacent,like,1,1,in,True,87,relationships,False,general
10,adjacent,,0,0,,False,87,relationships,False,general
11,adjacent,,0,0,,False,87,relationships,False,general
12,adjacent,,0,1,to,False,87,relationships,False,general
13,adjacent,,0,0,,False,87,relationships,False,general
14,adjacent,we,1,1,we,True,87,relationships,False,general
15,first_last,we,1,1,we,True,87,relationships,False,general
0,adjacent,,0,0,,False,88,relationships,False,figurative
1,adjacent,,0,0,,False,88,relationships,False,figurative
2,adjacent,,0,1,and,False,88,relationships,False,figurative
3,adjacent,,0,0,,False,88,relationships,False,figurative
4,adjacent,,0,0,,False,88,relationships,False,figurative
5,adjacent,,0,0,,False,88,relationships,False,figurative
6,adjacent,,0,1,the,False,88,relationships,False,figurative
7,adjacent,,0,0,,False,88,relationships,False,figurative
8,adjacent,,0,0,,False,88,relationships,False,figurative
9,adjacent,,0,0,,False,88,relationships,False,figurative
10,adjacent,we,1,1,in,True,88,relationships,False,figurative
11,adjacent,,0,0,,False,88,relationships,False,figurative
12,adjacent,,0,0,,False,88,relationships,False,figurative
13,adjacent,,0,0,,False,88,relationships,False,figurative
14,adjacent,,0,1,in,False,88,relationships,False,figurative
15,adjacent,,0,0,,False,88,relationships,False,figurative
16,adjacent,we,1,0,,True,88,relationships,False,figurative
17,first_last,,0,1,in,False,88,relationships,False,figurative
0,adjacent,,0,0,,False,89,relationships,False,specific
1,adjacent,,0,1,and,False,89,relationships,False,specific
2,adjacent,,0,0,,False,89,relationships,False,specific
3,adjacent,,0,0,,False,89,relationships,False,specific
4,adjacent,,0,0,,False,89,relationships,False,specific
5,adjacent,,0,0,,False,89,relationships,False,specific
6,adjacent,,0,0,,False,89,relationships,False,specific
7,adjacent,,0,0,,False,89,relationships,False,specific
8,adjacent,,0,0,,False,89,relationships,False,specific
9,adjacent,,0,1,the,False,89,relationships,False,specific
10,adjacent,,0,0,,False,89,relationships,False,specific
11,adjacent,,0,0,,False,89,relationships,False,specific
12,adjacent,,0,0,,False,89,relationships,False,specific
13,adjacent,,0,0,,False,89,relationships,False,specific
14,adjacent,,0,0,,False,89,relationships,False,specific
15,adjacent,,0,1,and,False,89,relationships,False,specific
16,adjacent,,0,0,,False,89,relationships,False,specific
17,adjacent,,0,0,,False,89,relationships,False,specific
18,adjacent,,0,0,,False,89,relationships,False,specific
19,first_last,,0,1,in,False,89,relationships,False,specific
0,adjacent,,0,1,of,False,90,romantic love,False,general
1,adjacent,,0,0,,False,90,romantic love,False,general
2,adjacent,,0,1,a,False,90,romantic love,False,general
3,adjacent,,0,1,a,False,90,romantic love,False,general
4,adjacent,,0,0,,False,90,romantic love,False,general
5,adjacent,,0,0,,False,90,romantic love,False,general
6,adjacent,,0,0,,False,90,romantic love,False,general
7,adjacent,,0,1,the,False,90,romantic love,False,general
8,adjacent,,0,1,the,False,90,romantic love,False,general
9,adjacent,they,1,1,they,True,90,romantic love,False,general
10,adjacent,,0,0,,False,90,romantic love,False,general
11,adjacent,,0,0,,False,90,romantic love,False,general
12,adjacent,their,1,1,their,True,90,romantic love,False,general
13,adjacent,,0,0,,False,90,romantic love,False,general
14,adjacent,,0,0,,False,90,romantic love,False,general
15,adjacent,,0,0,,False,90,romantic love,False,general
16,adjacent,,0,1,the,False,90,romantic love,False,general
17,adjacent,,0,0,,False,90,romantic love,False,general
18,adjacent,love,1,1,love,True,90,romantic love,False,general
19,first_last,,0,2,in the,True,90,romantic love,False,general
0,adjacent,,0,0,,False,91,romantic love,False,figurative
1,adjacent,,0,0,,False,91,romantic love,False,figurative
2,adjacent,,0,0,,False,91,romantic love,False,figurative
3,adjacent,,0,1,in,False,91,romantic love,False,figurative
4,adjacent,,0,1,that,False,91,romantic love,False,figurative
5,adjacent,,0,1,that,False,91,romantic love,False,figurative
6,adjacent,,0,0,,False,91,romantic love,False,figurative
7,adjacent,,0,0,,False,91,romantic love,False,figurative
8,adjacent,,0,0,,False,91,romantic love,False,figurative
9,adjacent,,0,0,,False,91,romantic love,False,figurative
10,adjacent,our,1,1,our,True,91,romantic love,False,figurative
11,adjacent,,0,0,,False,91,romantic love,False,figurative
12,adjacent,,0,0,,False,91,romantic love,False,figurative
13,first_last,,0,1,where,False,91,romantic love,False,figurative
0,adjacent,,0,1,the,False,92,romantic love,False,specific
1,adjacent,,0,0,,False,92,romantic love,False,specific
2,adjacent,,0,0,,False,92,romantic love,False,specific
3,adjacent,,0,0,,False,92,romantic love,False,specific
4,adjacent,your,1,1,your,True,92,romantic love,False,specific
5,adjacent,,0,0,,False,92,romantic love,False,specific
6,adjacent,,0,0,,False,92,romantic love,False,specific
7,adjacent,,0,0,,False,92,romantic love,False,specific
8,adjacent,,0,0,,False,92,romantic love,False,specific
9,adjacent,,0,1,the,False,92,romantic love,False,specific
10,adjacent,,0,1,the,False,92,romantic love,False,specific
11,adjacent,,0,0,,False,92,romantic love,False,specific
12,adjacent,,0,1,a,False,92,romantic love,False,specific
13,adjacent,,0,0,,False,92,romantic love,False,specific
14,adjacent,,0,0,,False,92,romantic love,False,specific
15,adjacent,,0,0,,False,92,romantic love,False,specific
16,adjacent,,0,1,where,False,92,romantic love,False,specific
17,first_last,"cafe, dawn",2,5,in the cafe at dawn,True,92,romantic love,False,specific
0,adjacent,,0,1,in,False,93,sexual violence,False,general
1,adjacent,,0,1,in,False,93,sexual violence,False,general
2,adjacent,,0,1,a,False,93,sexual violence,False,general
3,adjacent,,0,0,,False,93,sexual violence,False,general
4,adjacent,,0,0,,False,93,sexual violence,False,general
5,adjacent,,0,0,,False,93,sexual violence,False,general
6,adjacent,,0,0,,False,93,sexual violence,False,general
7,adjacent,,0,0,,False,93,sexual violence,False,general
8,adjacent,,0,0,,False,93,sexual violence,False,general
9,adjacent,,0,0,,False,93,sexual violence,False,general
10,adjacent,,0,1,the,False,93,sexual violence,False,general
11,adjacent,,0,1,the,False,93,sexual violence,False,general
12,adjacent,,0,1,the,False,93,sexual violence,False,general
13,first_last,,0,1,in,False,93,sexual violence,False,general
0,adjacent,,0,0,,False,94,sexual violence,False,figurative
1,adjacent,,0,1,a,False,94,sexual violence,False,figurative
2,adjacent,,0,1,a,False,94,sexual violence,False,figurative
3,adjacent,,0,0,,False,94,sexual violence,False,figurative
4,adjacent,,0,0,,False,94,sexual violence,False,figurative
5,adjacent,,0,0,,False,94,sexual violence,False,figurative
6,adjacent,,0,0,,False,94,sexual violence,False,figurative
7,adjacent,,0,1,of,False,94,sexual violence,False,figurative
8,adjacent,,0,0,,False,94,sexual violence,False,figurative
9,adjacent,,0,0,,False,94,sexual violence,False,figurative
10,adjacent,,0,0,,False,94,sexual violence,False,figurative
11,adjacent,,0,1,of,False,94,sexual violence,False,figurative
12,adjacent,,0,0,,False,94,sexual violence,False,figurative
13,adjacent,,0,0,,False,94,sexual violence,False,figurative
14,adjacent,,0,1,the,False,94,sexual violence,False,figurative
15,adjacent,,0,1,the,False,94,sexual violence,False,figurative
16,adjacent,we,1,1,we,True,94,sexual violence,False,figurative
17,adjacent,,0,0,,False,94,sexual violence,False,figurative
18,adjacent,,0,0,,False,94,sexual violence,False,figurative
19,adjacent,,0,0,,False,94,sexual violence,False,figurative
20,adjacent,,0,1,of,False,94,sexual violence,False,figurative
21,first_last,,0,0,,False,94,sexual violence,False,figurative
0,adjacent,,0,1,the,False,95,sexual violence,False,specific
1,adjacent,,0,0,,False,95,sexual violence,False,specific
2,adjacent,,0,1,a,False,95,sexual violence,False,specific
3,adjacent,,0,1,a,False,95,sexual violence,False,specific
4,adjacent,,0,0,,False,95,sexual violence,False,specific
5,adjacent,,0,0,,False,95,sexual violence,False,specific
6,adjacent,,0,0,,False,95,sexual violence,False,specific
7,adjacent,,0,1,the,False,95,sexual violence,False,specific
8,adjacent,,0,0,,False,95,sexual violence,False,specific
9,adjacent,,0,0,,False,95,sexual violence,False,specific
10,adjacent,,0,0,,False,95,sexual violence,False,specific
11,adjacent,,0,1,a,False,95,sexual violence,False,specific
12,adjacent,,0,1,a,False,95,sexual violence,False,specific
13,adjacent,,0,0,,False,95,sexual violence,False,specific
14,adjacent,,0,0,,False,95,sexual violence,False,specific
15,adjacent,,0,1,the,False,95,sexual violence,False,specific
16,adjacent,,0,0,,False,95,sexual violence,False,specific
17,adjacent,,0,0,,False,95,sexual violence,False,specific
18,adjacent,,0,1,the,False,95,sexual violence,False,specific
19,first_last,,0,1,the,False,95,sexual violence,False,specific
0,adjacent,,0,0,,False,96,sorrow & grieving,False,general
1,adjacent,,0,1,a,False,96,sorrow & grieving,False,general
2,adjacent,,0,0,,False,96,sorrow & grieving,False,general
3,adjacent,,0,0,,False,96,sorrow & grieving,False,general
4,adjacent,,0,1,of,False,96,sorrow & grieving,False,general
5,adjacent,,0,0,,False,96,sorrow & grieving,False,general
6,adjacent,,0,0,,False,96,sorrow & grieving,False,general
7,adjacent,,0,0,,False,96,sorrow & grieving,False,general
8,adjacent,,0,0,,False,96,sorrow & grieving,False,general
9,adjacent,,0,0,,False,96,sorrow & grieving,False,general
10,adjacent,,0,1,to,False,96,sorrow & grieving,False,general
11,adjacent,,0,0,,False,96,sorrow & grieving,False,general
12,adjacent,,0,0,,False,96,sorrow & grieving,False,general
13,first_last,,0,0,,False,96,sorrow & grieving,False,general
0,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
1,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
2,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
3,adjacent,,0,1,a,False,97,sorrow & grieving,False,figurative
4,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
5,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
6,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
7,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
8,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
9,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
10,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
11,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
12,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
13,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
14,adjacent,,0,0,,False,97,sorrow & grieving,False,figurative
15,first_last,,0,1,in,False,97,sorrow & grieving,False,figurative
0,adjacent,,0,1,'s,False,98,sorrow & grieving,False,specific
1,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
2,adjacent,,0,1,the,False,98,sorrow & grieving,False,specific
3,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
4,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
5,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
6,adjacent,i,1,0,,True,98,sorrow & grieving,False,specific
7,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
8,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
9,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
10,adjacent,i,1,1,i,True,98,sorrow & grieving,False,specific
11,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
12,adjacent,,0,1,the,False,98,sorrow & grieving,False,specific
13,adjacent,,0,1,the,False,98,sorrow & grieving,False,specific
14,adjacent,,0,0,,False,98,sorrow & grieving,False,specific
15,adjacent,your,1,1,your,True,98,sorrow & grieving,False,specific
16,adjacent,,0,1,the,False,98,sorrow & grieving,False,specific
17,first_last,,0,1,in,False,98,sorrow & grieving,False,specific
0,adjacent,,0,0,,False,99,social commentaries,False,general
1,adjacent,,0,0,,False,99,social commentaries,False,general
2,adjacent,,0,1,in,False,99,social commentaries,False,general
3,adjacent,,0,0,,False,99,social commentaries,False,general
4,adjacent,,0,1,of,False,99,social commentaries,False,general
5,adjacent,,0,1,the,False,99,social commentaries,False,general
6,adjacent,,0,2,in the,True,99,social commentaries,False,general
7,adjacent,,0,1,the,False,99,social commentaries,False,general
8,adjacent,,0,0,,False,99,social commentaries,False,general
9,adjacent,,0,0,,False,99,social commentaries,False,general
10,adjacent,,0,0,,False,99,social commentaries,False,general
11,adjacent,,0,0,,False,99,social commentaries,False,general
12,adjacent,we,1,1,we,True,99,social commentaries,False,general
13,adjacent,,0,1,the,False,99,social commentaries,False,general
14,adjacent,,0,0,,False,99,social commentaries,False,general
15,adjacent,,0,0,,False,99,social commentaries,False,general
16,adjacent,our,1,1,our,True,99,social commentaries,False,general
17,first_last,,0,1,in,False,99,social commentaries,False,general
0,adjacent,,0,0,,False,100,social commentaries,False,figurative
1,adjacent,,0,0,,False,100,social commentaries,False,figurative
2,adjacent,,0,0,,False,100,social commentaries,False,figurative
3,adjacent,,0,0,,False,100,social commentaries,False,figurative
4,adjacent,,0,0,,False,100,social commentaries,False,figurative
5,adjacent,,0,0,,False,100,social commentaries,False,figurative
6,adjacent,,0,0,,False,100,social commentaries,False,figurative
7,adjacent,,0,0,,False,100,social commentaries,False,figurative
8,adjacent,,0,0,,False,100,social commentaries,False,figurative
9,adjacent,,0,0,,False,100,social commentaries,False,figurative
10,adjacent,,0,0,,False,100,social commentaries,False,figurative
11,adjacent,,0,1,a,False,100,social commentaries,False,figurative
12,adjacent,,0,0,,False,100,social commentaries,False,figurative
13,adjacent,,0,1,and,False,100,social commentaries,False,figurative
14,adjacent,,0,0,,False,100,social commentaries,False,figurative
15,adjacent,,0,0,,False,100,social commentaries,False,figurative
16,adjacent,,0,0,,False,100,social commentaries,False,figurative
17,adjacent,,0,0,,False,100,social commentaries,False,figurative
18,adjacent,,0,0,,False,100,social commentaries,False,figurative
19,adjacent,,0,1,the,False,100,social commentaries,False,figurative
20,adjacent,,0,0,,False,100,social commentaries,False,figurative
21,first_last,,0,0,,False,100,social commentaries,False,figurative
0,adjacent,,0,0,,False,101,social commentaries,False,specific
1,adjacent,,0,0,,False,101,social commentaries,False,specific
2,adjacent,,0,0,,False,101,social commentaries,False,specific
3,adjacent,,0,0,,False,101,social commentaries,False,specific
4,adjacent,,0,0,,False,101,social commentaries,False,specific
5,adjacent,,0,0,,False,101,social commentaries,False,specific
6,adjacent,,0,0,,False,101,social commentaries,False,specific
7,adjacent,,0,0,,False,101,social commentaries,False,specific
8,adjacent,,0,0,,False,101,social commentaries,False,specific
9,adjacent,,0,1,of,False,101,social commentaries,False,specific
10,adjacent,,0,0,,False,101,social commentaries,False,specific
11,adjacent,,0,0,,False,101,social commentaries,False,specific
12,adjacent,,0,0,,False,101,social commentaries,False,specific
13,adjacent,,0,1,in,False,101,social commentaries,False,specific
14,adjacent,,0,0,,False,101,social commentaries,False,specific
15,adjacent,,0,0,,False,101,social commentaries,False,specific
16,adjacent,,0,0,,False,101,social commentaries,False,specific
17,adjacent,,0,1,'s,False,101,social commentaries,False,specific
18,adjacent,let,1,1,let,True,101,social commentaries,False,specific
19,first_last,"city, heart",2,6,in the heart of the city,True,101,social commentaries,False,specific
0,adjacent,,0,0,,False,102,subjugation,False,general
1,adjacent,,0,0,,False,102,subjugation,False,general
2,adjacent,,0,0,,False,102,subjugation,False,general
3,adjacent,,0,0,,False,102,subjugation,False,general
4,adjacent,,0,1,the,False,102,subjugation,False,general
5,adjacent,,0,1,the,False,102,subjugation,False,general
6,adjacent,,0,0,,False,102,subjugation,False,general
7,adjacent,,0,0,,False,102,subjugation,False,general
8,adjacent,,0,0,,False,102,subjugation,False,general
9,adjacent,,0,0,,False,102,subjugation,False,general
10,adjacent,,0,0,,False,102,subjugation,False,general
11,adjacent,,0,1,the,False,102,subjugation,False,general
12,adjacent,bold,1,1,bold,True,102,subjugation,False,general
13,adjacent,,0,0,,False,102,subjugation,False,general
14,adjacent,,0,1,the,False,102,subjugation,False,general
15,adjacent,,0,0,,False,102,subjugation,False,general
16,adjacent,,0,0,,False,102,subjugation,False,general
17,adjacent,,0,1,the,False,102,subjugation,False,general
18,adjacent,,0,1,the,False,102,subjugation,False,general
19,adjacent,,0,0,,False,102,subjugation,False,general
20,adjacent,,0,0,,False,102,subjugation,False,general
21,adjacent,,0,0,,False,102,subjugation,False,general
22,adjacent,,0,0,,False,102,subjugation,False,general
23,first_last,,0,0,,False,102,subjugation,False,general
0,adjacent,,0,1,the,False,103,subjugation,False,figurative
1,adjacent,,0,1,the,False,103,subjugation,False,figurative
2,adjacent,,0,1,the,False,103,subjugation,False,figurative
