pair_index,pair_type,matches,num_matches,max_phrase_len,max_phrase_example,passes_echo,poem_id,subject,with_brown_rules,prompt_type
6,adjacent,,0,0,,False,57,living,True,general
7,adjacent,"body, grief, hidden, hold, its, like, wine",7,8,the body holds its grief like hidden wine,True,57,living,True,general
8,adjacent,,0,1,the,False,57,living,True,general
9,adjacent,"reveal, sharpness, sip, sweet",4,8,each sip reveals the sharpness of the sweet,True,57,living,True,general
10,adjacent,,0,1,the,False,57,living,True,general
11,adjacent,"breathe, cut, joy, taste, you",5,10,the joy you taste will cut you when you breathe,True,57,living,True,general
12,adjacent,,0,1,the,False,57,living,True,general
13,adjacent,"day, weight",2,3,the weight of,True,57,living,True,general
14,first_last,"carry, day, live, weight",4,10,to live is to carry the weight of the day,True,57,living,True,general
0,adjacent,,0,0,,False,58,living,True,figurative
1,adjacent,"carry, hide, i, it, sight, weight",6,9,a weight i carry though it hides from sight,True,58,living,True,figurative
2,adjacent,,0,0,,False,58,living,True,figurative
3,adjacent,"night, press, silence",3,7,becomes the silence pressing through the night,True,58,living,True,figurative
4,adjacent,,0,0,,False,58,living,True,figurative
5,adjacent,"it, know, right, speak, that, voice",6,10,a voice that never speaks but knows it ’s right,True,58,living,True,figurative
6,adjacent,,0,0,,False,58,living,True,figurative
7,adjacent,"flight, its, lengthen, shadow",4,7,for every shadow lengthens in its flight,True,58,living,True,figurative
8,adjacent,,0,0,,False,58,living,True,figurative
9,adjacent,"edge, ground, swallow",3,9,and still the ground swallows the edge of might,True,58,living,True,figurative
10,adjacent,,0,0,,False,58,living,True,figurative
11,adjacent,"blight, refuse, rise, root, their",5,8,where roots refuse to rise against their blight,True,58,living,True,figurative
12,adjacent,,0,0,,False,58,living,True,figurative
13,first_last,"beneath, bruise, heavy, its, light, sky",6,8,the sky is heavy bruised beneath its light,True,58,living,True,figurative
0,adjacent,,0,1,the,False,59,living,True,specific
1,adjacent,"comfort, hand, like, quiet, whisper",5,8,a whisper like the comfort of quiet hands,True,59,living,True,specific
2,adjacent,,0,1,a,False,59,living,True,specific
3,adjacent,"bind, calm, glass, it, rhythm, tap",6,9,it taps the glass a rhythm bound to calm,True,59,living,True,specific
4,adjacent,,0,1,the,False,59,living,True,specific
5,adjacent,"long, room, shadow, stretch",4,7,though shadows stretch long across the room,True,59,living,True,specific
6,adjacent,,0,1,the,False,59,living,True,specific
7,adjacent,"breath, chill, cloud, pane, warmth",5,10,the warmth of breath clouds the chill of the pane,True,59,living,True,specific
8,adjacent,,0,0,,False,59,living,True,specific
9,adjacent,"draw, faint, shape, that, time, vanish",6,7,drawing faint shapes that vanish with time,True,59,living,True,specific
10,adjacent,,0,0,,False,59,living,True,specific
11,adjacent,"persist, rain, resolute, slow, steady",5,6,the rain persists steady resolute slow,True,59,living,True,specific
12,adjacent,,0,1,the,False,59,living,True,specific
13,adjacent,"fill, hold, it, love, sound, space",6,10,the sound of it fills the space love once held,True,59,living,True,specific
14,adjacent,,0,1,the,False,59,living,True,specific
15,first_last,"begin, day, hush, rain, soften, that",6,9,the rain begins a hush that softens the day,True,59,living,True,specific
0,adjacent,,0,0,,False,60,love,True,general
1,adjacent,"brittle, it, love, palm, slip, weight",6,9,the weight of love it slips through brittle palms,True,60,love,True,general
2,adjacent,,0,0,,False,60,love,True,general
3,adjacent,"drown, flood, i, keep, that",5,9,a flood that drowns but also keeps me whole,True,60,love,True,general
4,adjacent,,0,0,,False,60,love,True,general
5,adjacent,"deep, heart, its, my, run, tide, wall",7,9,its tide runs deeper than my walled off heart,True,60,love,True,general
6,adjacent,,0,0,,False,60,love,True,general
7,adjacent,"dream, hold, i, safety, she, storm",6,8,i dream of safety holding her in storms,True,60,love,True,general
8,adjacent,,0,0,,False,60,love,True,general
9,adjacent,"bring, devotion, fear, soft, wreckage",5,7,yet fear the wreckage soft devotion brings,True,60,love,True,general
10,adjacent,,0,0,,False,60,love,True,general
11,adjacent,her,1,1,her,True,60,love,True,general
12,first_last,"hand, her, hold, i, like, my, water",7,9,i hold her name like water in my hands,True,60,love,True,general
0,adjacent,,0,0,,False,61,love,True,figurative
1,adjacent,"crawl, echo, hush, like, swell, vine",6,9,a hush where echoes swell and crawl like vines,True,61,love,True,figurative
2,adjacent,,0,0,,False,61,love,True,figurative
3,adjacent,"entwine, find, i, path, their, they, trace, what",8,9,i trace their paths to find what they entwine,True,61,love,True,figurative
4,adjacent,,0,0,,False,61,love,True,figurative
5,adjacent,"air, door, ghost, leave, open, sip",6,9,a door left open ghosts sip at the air,True,61,love,True,figurative
6,adjacent,,0,0,,False,61,love,True,figurative
7,adjacent,"bear, i, tangle, their, thread, whisper",6,8,their whispers tangle threads i can not bear,True,61,love,True,figurative
8,adjacent,thread,1,0,,True,61,love,True,figurative
9,adjacent,"frailest, knot, spin, story, thread",5,8,each knot a story spun from frailest thread,True,61,love,True,figurative
10,adjacent,,0,0,,False,61,love,True,figurative
11,adjacent,"dead, its, quiet, rouse, weight",5,8,its weight enough to rouse the quiet dead,True,61,love,True,figurative
12,adjacent,,0,1,the,False,61,love,True,figurative
13,first_last,"heart, learn, room, stillness",4,8,the heart learns stillness from an empty room,True,61,love,True,figurative
0,adjacent,,0,0,,False,62,love,True,specific
1,adjacent,"like, old, regret, ribbone, smoke, twist, upward",7,7,smoke ribboned upward twisting like old regret,True,62,love,True,specific
2,adjacent,,0,0,,False,62,love,True,specific
3,adjacent,"catch, fire, night, unspeak, word",5,7,every word unspoken caught fire that night,True,62,love,True,specific
4,adjacent,,0,0,,False,62,love,True,specific
5,adjacent,"air, begin, haunt, say, what",5,10,what could not be said began to haunt the air,True,62,love,True,specific
6,adjacent,,0,0,,False,62,love,True,specific
7,adjacent,"flame, flicker, truth, whisper, your",5,8,flames flickered where truth once whispered your name,True,62,love,True,specific
8,adjacent,,0,0,,False,62,love,True,specific
9,adjacent,"edge, fold, goodbye, paper, sharp",5,8,paper folded sharp as the edge of goodbye,True,62,love,True,specific
10,adjacent,,0,0,,False,62,love,True,specific
11,adjacent,"flame, grief, our, spelling, syllable",5,8,each flame a syllable spelling out our grief,True,62,love,True,specific
12,adjacent,,0,0,,False,62,love,True,specific
13,first_last,"ash, letter, turn, we, wind, write",6,10,the letters we wrote turned to ash in the wind,True,62,love,True,specific
0,adjacent,,0,1,the,False,63,love death avoidance,True,general
1,adjacent,"feel, gentle, like, wound",4,10,the gentlest wounds do n’t feel like wounds at all,True,63,love death avoidance,True,general
2,adjacent,,0,0,,False,63,love death avoidance,True,general
3,adjacent,"cut, heal, kiss, pretend, skin",5,9,a kiss can cut where skin pretends to heal,True,63,love death avoidance,True,general
4,adjacent,,0,0,,False,63,love death avoidance,True,general
5,adjacent,"heart, keep, sharper, silence, undo",5,7,yet silence sharper keeps the heart undone,True,63,love death avoidance,True,general
6,adjacent,,0,0,,False,63,love death avoidance,True,general
7,adjacent,"breath, hold, i, it, mistook, my",6,9,i held my breath and mistook it for living,True,63,love death avoidance,True,general
8,adjacent,,0,0,,False,63,love death avoidance,True,general
9,adjacent,"ghost, make, memory, say, what",5,8,what is n’t said makes ghosts of memory,True,63,love death avoidance,True,general
10,adjacent,,0,0,,False,63,love death avoidance,True,general
11,adjacent,"fear, goodbye, i, wait",4,8,and yet i waited fearing the last goodbye,True,63,love death avoidance,True,general
12,adjacent,i,1,1,i,True,63,love death avoidance,True,general
13,first_last,"blade, dream, edge, i, touch, your",6,10,i dreamt your touch was the edge of a blade,True,63,love death avoidance,True,general
0,adjacent,,0,1,the,False,64,love death avoidance,True,figurative
1,adjacent,"air, crime, like, second, split, whisper",6,8,each second splits the air like whispered crime,True,64,love death avoidance,True,figurative
2,adjacent,,0,0,,False,64,love death avoidance,True,figurative
3,adjacent,"chime, loud, moon, silence, that, turn",6,8,a silence turns to louder moons that chime,True,64,love death avoidance,True,figurative
4,adjacent,,0,0,,False,64,love death avoidance,True,figurative
5,adjacent,"beneath, grime, pulse, skin, thin, unveil",6,9,each pulse unveiled beneath the skin ’s thin grime,True,64,love death avoidance,True,figurative
6,adjacent,,0,0,,False,64,love death avoidance,True,figurative
7,adjacent,"decline, fight, fragile, hymn, that",5,7,a fragile hymn that fights against decline,True,64,love death avoidance,True,figurative
8,adjacent,,0,0,,False,64,love death avoidance,True,figurative
9,adjacent,"bend, body, divine, it, swear",5,9,the body bends but swears it ’s still divine,True,64,love death avoidance,True,figurative
10,adjacent,,0,1,the,False,64,love death avoidance,True,figurative
11,adjacent,"build, fade, line, vessel, war",5,8,a vessel built to war the fading line,True,64,love death avoidance,True,figurative
12,adjacent,,0,1,the,False,64,love death avoidance,True,figurative
13,first_last,"clock, hand, scrape, shadow, their, time, way",7,9,the clock hands scrape their way through shadowed time,True,64,love death avoidance,True,figurative
0,adjacent,,0,1,the,False,65,love death avoidance,True,specific
1,adjacent,"glass, grip, hand, inside, their, tighten, your",7,9,inside your hands tightened their grip on the glass,True,65,love death avoidance,True,specific
2,adjacent,,0,0,,False,65,love death avoidance,True,specific
3,adjacent,"it, leave, like, shatter, unsaid, word",6,9,as if it might shatter like words left unsaid,True,65,love death avoidance,True,specific
4,adjacent,,0,0,,False,65,love death avoidance,True,specific
5,adjacent,"close, glance, i, outside, sky, tear",6,10,i glanced outside where the sky was close to tears,True,65,love death avoidance,True,specific
6,adjacent,,0,1,the,False,65,love death avoidance,True,specific
7,adjacent,"hear, hum, roll, thunder, tree",5,9,heard the hum of thunder roll through the trees,True,65,love death avoidance,True,specific
8,adjacent,,0,0,,False,65,love death avoidance,True,specific
9,adjacent,"aching, forgot, its, like, line, low, murmur, we",8,8,its low murmur aching like lines we forgot,True,65,love death avoidance,True,specific
10,adjacent,,0,0,,False,65,love death avoidance,True,specific
11,adjacent,"break, breath, slow, unsure, your",5,9,while your breath slowed unsure yet still breaking mine,True,65,love death avoidance,True,specific
12,adjacent,,0,0,,False,65,love death avoidance,True,specific
13,adjacent,rain,1,1,the,True,65,love death avoidance,True,specific
14,first_last,"air, rain, thick, weight, withhold",5,10,the air was thick with the weight of withheld rain,True,65,love death avoidance,True,specific
0,adjacent,,0,1,the,False,66,memory & nostalgia,True,general
1,adjacent,"air, everything, gray, it, stain, turn",6,8,it stains the air and turns everything gray,True,66,memory & nostalgia,True,general
2,adjacent,,0,1,the,False,66,memory & nostalgia,True,general
3,adjacent,"fold, light, reach, shadow, that",5,9,a shadow that folds the light out of reach,True,66,memory & nostalgia,True,general
4,adjacent,,0,1,the,False,66,memory & nostalgia,True,general
5,adjacent,"it, know, shape, soft, voice, whisper, your",7,9,whisper soft it knows the shape of your voice,True,66,memory & nostalgia,True,general
6,adjacent,,0,0,,False,66,memory & nostalgia,True,general
7,adjacent,"echo, half, its, song, sung, undo",6,8,a song half sung undone by its echoes,True,66,memory & nostalgia,True,general
8,adjacent,,0,0,,False,66,memory & nostalgia,True,general
9,adjacent,"hear, i, it, small, time",5,10,i hear it now though time has made it smaller,True,66,memory & nostalgia,True,general
10,adjacent,,0,0,,False,66,memory & nostalgia,True,general
11,adjacent,"erase, night, star, themselves",4,7,the stars erasing themselves from the night,True,66,memory & nostalgia,True,general
12,adjacent,,0,1,the,False,66,memory & nostalgia,True,general
13,first_last,"arrive, like, past, quiet, room, smoke",6,9,the past arrives like smoke in a quiet room,True,66,memory & nostalgia,True,general
0,adjacent,,0,0,,False,67,memory & nostalgia,True,figurative
1,adjacent,"amber, light, like, sharp, they, whisper, wind",7,8,they whispered like wind through sharp amber light,True,67,memory & nostalgia,True,figurative
2,adjacent,,0,0,,False,67,memory & nostalgia,True,figurative
3,adjacent,"ache, curl, far, i, pull, soft",6,10,an ache that curls soft but pulls me farther back,True,67,memory & nostalgia,True,figurative
4,adjacent,,0,1,that,False,67,memory & nostalgia,True,figurative
5,adjacent,"house, hum, long, stand, that",5,9,the hum of a house that no longer stands,True,67,memory & nostalgia,True,figurative
6,adjacent,,0,0,,False,67,memory & nostalgia,True,figurative
7,adjacent,"glow, hand, its, open, tender, window",6,8,its windows once glowed tender as open hands,True,67,memory & nostalgia,True,figurative
8,adjacent,,0,0,,False,67,memory & nostalgia,True,figurative
9,adjacent,"blur, face, framing, pass, that, time",6,7,framing faces that blurred through passing time,True,67,memory & nostalgia,True,figurative
10,adjacent,,0,0,,False,67,memory & nostalgia,True,figurative
11,adjacent,"echo, i, silence, sound, what",5,9,i call but what echoes is silence not sound,True,67,memory & nostalgia,True,figurative
12,adjacent,i,1,0,,True,67,memory & nostalgia,True,figurative
13,first_last,"go, i, sing, that, voice",5,10,where have all the voices gone that sang to me,True,67,memory & nostalgia,True,figurative
0,adjacent,,0,1,the,False,68,memory & nostalgia,True,specific
1,adjacent,"grass, haze, sunlit, sweet, weight, wilt",6,9,sweet grass wilts under the weight of sunlit haze,True,68,memory & nostalgia,True,specific
2,adjacent,,0,1,the,False,68,memory & nostalgia,True,specific
3,adjacent,"alive, brush, knee, our, past, sit, we",7,10,where we once sat our knees brushing the past alive,True,68,memory & nostalgia,True,specific
4,adjacent,,0,0,,False,68,memory & nostalgia,True,specific
5,adjacent,"cicadas, feel, scream, silence, song, that",6,9,cicadas screamed songs that made silence feel too much,True,68,memory & nostalgia,True,specific
6,adjacent,,0,0,,False,68,memory & nostalgia,True,specific
7,adjacent,"edge, hum, longing, rhythm, sharp, their",6,9,in their rhythm the edge of longing hummed sharp,True,68,memory & nostalgia,True,specific
8,adjacent,,0,1,the,False,68,memory & nostalgia,True,specific
9,adjacent,"air, like, stitch, thread, trace, you",6,10,a trace of you stitched into the air like thread,True,68,memory & nostalgia,True,specific
10,adjacent,,0,1,a,False,68,memory & nostalgia,True,specific
11,adjacent,"cling, fragrance, it, loss, memory",5,10,a fragrance clings it 's memory or it ’s loss,True,68,memory & nostalgia,True,specific
12,adjacent,,0,0,,False,68,memory & nostalgia,True,specific
13,first_last,"air, august, late, linger, scent",5,9,the scent of late august lingers in the air,True,68,memory & nostalgia,True,specific
0,adjacent,,0,1,in,False,69,men & women,True,general
1,adjacent,"collide, heart, seek, shelter, silence, their",6,8,their hearts collide yet seek shelter in silence,True,69,men & women,True,general
2,adjacent,,0,0,,False,69,men & women,True,general
3,adjacent,"cold, dissolve, echo, room, word",5,7,echoes of words dissolve into cold rooms,True,69,men & women,True,general
4,adjacent,,0,0,,False,69,men & women,True,general
5,adjacent,"absence, dare, expose, they, wound",5,8,each absence a wound they dare not expose,True,69,men & women,True,general
6,adjacent,,0,0,,False,69,men & women,True,general
7,adjacent,"bear, fragile, mirror, resolve, witness",5,7,the mirror bears witness to fragile resolve,True,69,men & women,True,general
8,adjacent,,0,0,,False,69,men & women,True,general
9,adjacent,"begin, fracture, longing, reflection",4,5,reflections fracture where longing begins,True,69,men & women,True,general
10,adjacent,,0,0,,False,69,men & women,True,general
11,adjacent,"bind, chain, desire, its, tear",5,8,bound by desire yet torn by its chains,True,69,men & women,True,general
12,adjacent,,0,0,,False,69,men & women,True,general
13,first_last,"man, retreat, storm, woman",4,9,a man and a woman are storms in retreat,True,69,men & women,True,general
0,adjacent,we,1,1,us,True,70,men & women,True,figurative
1,adjacent,"ash, heat, its, leave, smoke, soft, soon, we",8,10,its heat though soft soon left us ash and smoke,True,70,men & women,True,figurative
2,adjacent,,0,0,,False,70,men & women,True,figurative
3,adjacent,"bloom, break, hand, provoke, trust, what",6,9,what blooms in trust can break when hands provoke,True,70,men & women,True,figurative
4,adjacent,,0,0,,False,70,men & women,True,figurative
5,adjacent,"i, it, silence, tempt, weave, yoke",6,9,yet silence tempts me as it weaves the yoke,True,70,men & women,True,figurative
6,adjacent,,0,0,,False,70,men & women,True,figurative
7,adjacent,"both, break, shadow, tangle",4,7,two shadows tangled neither whole both broke,True,70,men & women,True,figurative
8,adjacent,,0,0,,False,70,men & women,True,figurative
9,adjacent,"dance, hide, mirror, speak, what",5,9,the dance of mirrors hides what once was spoke,True,70,men & women,True,figurative
10,adjacent,,0,1,the,False,70,men & women,True,figurative
11,adjacent,"cloak, jagged, throat, truth",4,9,a truth too jagged for the throat to cloak,True,70,men & women,True,figurative
12,adjacent,,0,1,the,False,70,men & women,True,figurative
13,first_last,"bone, burn, fire, it, say, we",6,11,the fire said it would not burn us to the bone,True,70,men & women,True,figurative
0,adjacent,his,1,1,his,True,71,men & women,True,specific
1,adjacent,"amber, catch, his, light, lip",5,9,the amber light caught where his lips had been,True,71,men & women,True,specific
2,adjacent,,0,1,the,False,71,men & women,True,specific
3,adjacent,"press, rim, trace, want",4,8,a trace of wanting pressed into the rim,True,71,men & women,True,specific
4,adjacent,,0,1,the,False,71,men & women,True,specific
5,adjacent,"circle, finger, her, linger, stain",5,6,her fingers lingered circling the stain,True,71,men & women,True,specific
6,adjacent,,0,1,the,False,71,men & women,True,specific
7,adjacent,"hum, leave, like, silence, something, unsaid",6,7,the silence hummed like something left unsaid,True,71,men & women,True,specific
8,adjacent,,0,1,the,False,71,men & women,True,specific
9,adjacent,"ache, air, both, grow, thick, till, wait",7,9,both waiting till the air grew thick with ache,True,71,men & women,True,specific
10,adjacent,,0,0,,False,71,men & women,True,specific
11,adjacent,"breath, he, her, hold, she, stand, unmoving",7,8,he stood unmoving and she held her breath,True,71,men & women,True,specific
12,adjacent,he,1,1,he,True,71,men & women,True,specific
13,first_last,"dusk, glass, he, his, leave, windowsill",6,9,he left his glass on the windowsill at dusk,True,71,men & women,True,specific
0,adjacent,,0,0,,False,72,mythology & folklore,True,general
1,adjacent,"seed, shadow, story, their, untold, word",6,7,their stories seed shadows with words untold,True,72,mythology & folklore,True,general
2,adjacent,,0,0,,False,72,mythology & folklore,True,general
3,adjacent,"ache, bear, fire, language, smoke",5,8,a language born of fire smoke and ache,True,72,mythology & folklore,True,general
4,adjacent,,0,1,of,False,72,mythology & folklore,True,general
5,adjacent,"carry, disguise, god, man, weight",5,8,carries the weight of gods disguised as men,True,72,mythology & folklore,True,general
6,adjacent,,0,0,,False,72,mythology & folklore,True,general
7,adjacent,"cloak, fog, song, walk, we, who",6,9,who walk among us cloaked in fog and song,True,72,mythology & folklore,True,general
8,adjacent,,0,0,,False,72,mythology & folklore,True,general
9,adjacent,"crack, flood, laughter, plain, sky, tear, their",7,9,their laughter cracks the sky their tears flood plains,True,72,mythology & folklore,True,general
10,adjacent,,0,0,,False,72,mythology & folklore,True,general
11,adjacent,"carve, mortal, pray, rock, tongue",5,8,while mortals pray in tongues carved into rock,True,72,mythology & folklore,True,general
12,adjacent,,0,0,,False,72,mythology & folklore,True,general
13,first_last,"beneath, breath, god, tree, whisper",5,9,the gods still whisper beneath the breath of trees,True,72,mythology & folklore,True,general
0,adjacent,,0,0,,False,73,mythology & folklore,True,figurative
1,adjacent,"faint, hollowed, linger, their, tree, voice",6,7,their voices linger faint within hollowed trees,True,73,mythology & folklore,True,figurative
2,adjacent,,0,0,,False,73,mythology & folklore,True,figurative
3,adjacent,"bark, carve, hand, language, lose",5,9,a language carved in bark by hands now lost,True,73,mythology & folklore,True,figurative
4,adjacent,,0,0,,False,73,mythology & folklore,True,figurative
5,adjacent,"hold, mark, power, price, see",5,9,marks the price of being seen and holding power,True,73,mythology & folklore,True,figurative
6,adjacent,,0,0,,False,73,mythology & folklore,True,figurative
7,adjacent,"live, single, story",3,8,how many stories live in a single name,True,73,mythology & folklore,True,figurative
8,adjacent,,0,1,a,False,73,mythology & folklore,True,figurative
9,adjacent,"refuge, syllable, those",3,7,each syllable a refuge for those forgotten,True,73,mythology & folklore,True,figurative
10,adjacent,,0,0,,False,73,mythology & folklore,True,figurative
11,adjacent,"dusk, dwell, leave, they, what, whisper",6,11,what ’s left of them now dwells in whispers in dusk,True,73,mythology & folklore,True,figurative
12,adjacent,,0,1,of,False,73,mythology & folklore,True,figurative
13,first_last,"free, god, roam, softly, speak, who, wood",7,10,the woods speak softly of gods who once roamed free,True,73,mythology & folklore,True,figurative
0,adjacent,,0,0,,False,74,mythology & folklore,True,specific
1,adjacent,"begin, bend, glow, its, lose, traveler",6,7,its glow bends where lost travelers begin,True,74,mythology & folklore,True,specific
2,adjacent,,0,0,,False,74,mythology & folklore,True,specific
3,adjacent,"dance, it, let, shadow, who",5,8,a shadow dances who will let it in,True,74,mythology & folklore,True,specific
4,adjacent,it,1,1,a,True,74,mythology & folklore,True,specific
5,adjacent,"bury, guard, it, sin, story",5,8,the stories say it guards a buried sin,True,74,mythology & folklore,True,specific
6,adjacent,,0,1,a,False,74,mythology & folklore,True,specific
7,adjacent,"beast, breathe, unseen",3,7,a beast unseen but breathing from within,True,74,mythology & folklore,True,specific
8,adjacent,,0,0,,False,74,mythology & folklore,True,specific
9,adjacent,"hum, it, mournful, tune, violin",5,7,it hums in tune with mournful violins,True,74,mythology & folklore,True,specific
10,adjacent,,0,0,,False,74,mythology & folklore,True,specific
11,adjacent,"air, pact, seal, thick, win",5,10,the air is thick the pact is sealed no wins,True,74,mythology & folklore,True,specific
12,adjacent,,0,1,the,False,74,mythology & folklore,True,specific
13,first_last,"catch, dusk, flicker, lantern, wind",5,8,at dusk the lantern flickers caught in wind,True,74,mythology & folklore,True,specific
0,adjacent,,0,0,,False,75,nature,True,general
1,adjacent,"bend, low, prayer, their, voice, wind",6,8,a low wind bends their voices into prayer,True,75,nature,True,general
2,adjacent,,0,0,,False,75,nature,True,general
3,adjacent,"despair, earth, grip, hand, hold, like, root",7,8,while roots grip earth like hands holding despair,True,75,nature,True,general
4,adjacent,,0,0,,False,75,nature,True,general
5,adjacent,"leave, remember, soil, unclear, we, what",6,8,the soil remembers what we ’ve left unclear,True,75,nature,True,general
6,adjacent,,0,1,the,False,75,nature,True,general
7,adjacent,"care, fleet, footprint, mark, weight",5,8,each footprint marks the weight of fleeting care,True,75,nature,True,general
8,adjacent,,0,1,the,False,75,nature,True,general
9,adjacent,"bare, cleanse, leave, river, sin, they, we",7,9,yet rivers cleanse the sins we leave them bare,True,75,nature,True,general
10,adjacent,we,1,1,we,True,75,nature,True,general
11,adjacent,"conceal, depth, repair, their, we, what",6,8,their depths conceal what we can not repair,True,75,nature,True,general
12,adjacent,,0,1,can,False,75,nature,True,general
13,first_last,"hear, hum, song, tree, truly",5,9,the trees hum songs no one can truly hear,True,75,nature,True,general
0,adjacent,beneath,1,1,beneath,True,76,nature,True,figurative
1,adjacent,"beneath, feel, foot, i, its, my, pulse, tired",8,8,i feel its pulse beneath my tired feet,True,76,nature,True,figurative
2,adjacent,i,1,1,i,True,76,nature,True,figurative
3,adjacent,"blood, i, know, old, rhythm",5,8,a rhythm older than the blood i know,True,76,nature,True,figurative
4,adjacent,,0,0,,False,76,nature,True,figurative
5,adjacent,"language, stone, truth, whispering",4,6,whispering truths in languages of stone,True,76,nature,True,figurative
6,adjacent,,0,0,,False,76,nature,True,figurative
7,adjacent,"leave, river, root, sing, unsaid, what",6,8,the river sings what roots have left unsaid,True,76,nature,True,figurative
8,adjacent,,0,0,,False,76,nature,True,figurative
9,adjacent,"carry, carve, fade, shadow, storm",5,7,and carries shadows carved from fading storms,True,76,nature,True,figurative
10,adjacent,,0,0,,False,76,nature,True,figurative
11,adjacent,"echo, face, soft, their, time",5,8,their echoes soft against the face of time,True,76,nature,True,figurative
12,adjacent,,0,1,the,False,76,nature,True,figurative
13,first_last,"beneath, breathe, earth, slow, tree",5,8,beneath the trees the earth is breathing slow,True,76,nature,True,figurative
0,adjacent,,0,0,,False,77,nature,True,specific
1,adjacent,"ache, air, hum, it, like, pull, string, tight",8,9,it hums like strings pulled tight in aching air,True,77,nature,True,specific
2,adjacent,,0,0,,False,77,nature,True,specific
3,adjacent,"comfort, its, quiet, sting, voice",5,8,its voice both comfort and a quiet sting,True,77,nature,True,specific
4,adjacent,,0,0,,False,77,nature,True,specific
5,adjacent,"bank, draw, i, long, my, shadow",6,9,i see my shadow drawn long on the bank,True,77,nature,True,specific
6,adjacent,i,1,1,i,True,77,nature,True,specific
7,adjacent,"all, i, mirror, water",4,8,the water mirrors all i ’ll never say,True,77,nature,True,specific
8,adjacent,,0,0,,False,77,nature,True,specific
9,adjacent,"fade, fish, glint, sight, silver",5,9,a glint of silver fish fades out of sight,True,77,nature,True,specific
10,adjacent,,0,1,a,False,77,nature,True,specific
11,adjacent,"leave, stretch, their, thread, time",5,7,their leaving stretches time into a thread,True,77,nature,True,specific
12,adjacent,,0,0,,False,77,nature,True,specific
13,first_last,"beneath, edge, foot, my, river, run, soft",7,9,the river ’s edge runs soft beneath my feet,True,77,nature,True,specific
0,adjacent,,0,0,,False,78,power,True,general
1,adjacent,"bear, cast, heft, its, shadow, vast",6,9,its heft a shadow cast too vast to bear,True,78,power,True,general
2,adjacent,,0,0,,False,78,power,True,general
3,adjacent,"air, blacken, like, loom, morning, storm, that",7,7,looming like storms that blacken morning air,True,78,power,True,general
4,adjacent,,0,0,,False,78,power,True,general
5,adjacent,"crack, despair, fragile, it, silence",5,7,it cracks the fragile silence of despair,True,78,power,True,general
6,adjacent,,0,1,the,False,78,power,True,general
7,adjacent,"carve, choice, knife, mind, that, unfair",6,9,each choice a knife that carves the mind unfair,True,78,power,True,general
8,adjacent,,0,1,the,False,78,power,True,general
9,adjacent,"dare, joy, slice, those, who",5,9,slicing the joy from those who would n’t dare,True,78,power,True,general
10,adjacent,,0,0,,False,78,power,True,general
11,adjacent,"gift, power, share, steal",4,8,power is stolen not a gift to share,True,78,power,True,general
12,adjacent,power,1,1,power,True,78,power,True,general
13,first_last,"bend, inside, power, weight",4,8,the weight of power bends the will inside,True,78,power,True,general
0,adjacent,,0,0,,False,79,power,True,figurative
1,adjacent,"choose, i, its, life, suggest, weight",6,9,its weight suggests a life i did n’t choose,True,79,power,True,figurative
2,adjacent,i,1,1,i,True,79,power,True,figurative
3,adjacent,"bearer, eye, i, stand",4,9,yet here i stand the bearer of all eyes,True,79,power,True,figurative
4,adjacent,,0,1,the,False,79,power,True,figurative
5,adjacent,"cast, day, light, shadow, thin",5,9,a shadow cast against the day ’s thin light,True,79,power,True,figurative
6,adjacent,,0,1,a,False,79,power,True,figurative
7,adjacent,"burn, close, fire, i, that, their, want",7,10,their want of me a fire that burns too close,True,79,power,True,figurative
8,adjacent,i,1,1,a,True,79,power,True,figurative
9,adjacent,"i, learn, my, steady, stone, voice",6,10,i ’ve learned to keep my voice a steady stone,True,79,power,True,figurative
10,adjacent,stone,1,0,,True,79,power,True,figurative
11,adjacent,"break, stone, touch, twice, way, wrong",6,10,yet stones can break when touched the wrong way twice,True,79,power,True,figurative
12,adjacent,,0,1,the,False,79,power,True,figurative
13,adjacent,crown,1,1,the,True,79,power,True,figurative
14,first_last,"brow, crown, heavy, lean, my, sharp",6,8,the heavy crown leans sharp against my brow,True,79,power,True,figurative
0,adjacent,,0,0,,False,80,power,True,specific
1,adjacent,"growl, ignore, its, low, voice, warning, we",7,9,its voice a low growl a warning we ignored,True,80,power,True,specific
2,adjacent,,0,0,,False,80,power,True,specific
3,adjacent,"break, meet, river, silence, storm",5,8,such silence breaks when rivers meet the storm,True,80,power,True,specific
4,adjacent,,0,0,,False,80,power,True,specific
5,adjacent,"free, hold, steel, stone, want, what",6,11,steel and stone ca n't hold what wants to be free,True,80,power,True,specific
6,adjacent,,0,0,,False,80,power,True,specific
7,adjacent,"build, cage, fight, water, we, wild",6,8,water fought wild against the cage we built,True,80,power,True,specific
8,adjacent,,0,1,the,False,80,power,True,specific
9,adjacent,"erase, hand, it, press, rush, that",6,9,rushing to erase the hands that pressed it down,True,80,power,True,specific
10,adjacent,it,1,1,the,True,80,power,True,specific
11,adjacent,"it, past, road, roar, shore, swallow, trembling",7,8,it swallowed roads roared past the trembling shore,True,80,power,True,specific
12,adjacent,,0,1,the,False,80,power,True,specific
13,first_last,"beneath, dam, rain, tremble, weight",5,9,the dam was trembling beneath the weight of rain,True,80,power,True,specific
0,adjacent,,0,0,,False,81,poetry & poets,True,general
